interval_begin;interval_end;interval_id;edge_arrived;edge_density;edge_departed;edge_entered;edge_id;edge_laneChangedFrom;edge_laneChangedTo;edge_laneDensity;edge_left;edge_occupancy;edge_overlapTraveltime;edge_sampledSeconds;edge_speed;edge_speedRelative;edge_timeLoss;edge_traveltime;edge_waitingTime
0.00;11051.00;DEFAULT_EDGEDATA;0;5.99;36;1842;38;0;0;3.00;1878;1.50;0.76;1099.09;28.35;0.98;13.86;0.59;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;14.56;30;4458;380;0;0;4.85;4467;2.43;0.78;2678.08;27.89;0.96;82.43;0.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;117;44.84;414;12378;381;0;0;11.21;12675;5.60;2.20;25657.46;25.82;0.89;2646.17;2.01;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.09;0;657;382;0;0;2.09;657;1.05;0.58;263.85;28.39;0.98;3.29;0.40;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.60;0;507;383;0;0;1.60;507;0.80;2.10;975.04;28.60;0.98;4.93;1.92;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;56.83;309;12876;384;0;0;11.37;13185;5.68;1.48;16336.19;20.99;0.72;4419.07;1.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;11.04;27;3285;385;0;0;5.52;3264;2.76;0.96;2553.76;27.16;0.93;150.34;0.77;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.70;0;2085;386;0;0;3.35;2085;1.68;2.49;4818.16;28.15;0.97;95.24;2.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;15.10;153;4221;387;0;0;5.03;4374;2.52;1.67;6467.68;26.21;0.90;584.45;1.48;0.00
0.00;11051.00;DEFAULT_EDGEDATA;30;5.44;0;1677;388;0;0;2.72;1647;1.36;1.20;1715.76;27.88;0.96;55.25;1.02;0.00
0.00;11051.00;DEFAULT_EDGEDATA;24;4.51;0;1386;39;0;0;4.51;1362;2.25;1.86;2333.54;27.83;0.96;69.74;1.68;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;1.92;18;585;390;0;0;0.96;543;0.48;0.46;172.55;28.45;0.98;1.75;0.29;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.64;0;1149;391;0;0;1.82;1149;0.91;0.47;340.28;28.53;0.98;1.35;0.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;39;17.02;39;4812;392;0;0;8.51;4812;4.25;2.30;10214.72;25.79;0.89;1062.14;2.11;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;24.67;36;5388;393;0;0;6.17;5424;3.08;2.60;12758.24;19.90;0.99;5.14;2.35;0.00
0.00;11051.00;DEFAULT_EDGEDATA;57;11.42;0;3504;395;0;0;11.42;3447;5.71;0.49;1092.10;27.75;0.96;37.96;0.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.16;51;0;396;0;0;0.16;51;0.08;1.37;61.08;28.74;0.99;0.01;1.20;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.91;0;1227;397;0;0;3.91;1227;1.96;0.78;738.89;28.38;0.98;9.57;0.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;16.06;60;4659;398;0;0;5.35;4710;2.68;4.09;18415.01;26.59;0.91;1395.77;3.90;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;14.87;0;4419;399;0;0;7.43;4419;3.72;0.60;1840.21;26.90;0.93;119.68;0.42;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;22.76;39;6504;4;0;0;7.59;6543;3.79;6.84;43509.67;26.02;0.90;4163.77;6.65;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;12.87;24;3843;40;0;0;6.44;3819;3.22;1.07;3410.72;27.19;0.94;192.65;0.88;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.40;0;2859;400;0;0;4.70;2859;2.35;0.91;2074.44;27.51;0.95;92.85;0.73;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.00;0;624;401;0;0;2.00;624;1.00;1.22;649.27;28.23;0.97;11.27;1.04;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;42.75;84;11970;402;0;0;10.69;12054;5.34;5.85;68197.25;25.51;0.88;7639.10;5.66;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.35;0;1647;403;0;0;2.67;1647;1.34;1.39;1990.56;27.86;0.96;65.62;1.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;96;10.67;15;3114;404;0;0;5.33;3033;2.67;5.14;15479.59;26.54;0.91;1237.43;4.95;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;53.97;96;14247;405;0;0;13.49;14343;6.75;3.80;51481.33;24.05;0.83;8437.68;3.59;0.00
0.00;11051.00;DEFAULT_EDGEDATA;75;15.56;270;4224;406;0;0;7.78;4419;3.89;0.62;1932.65;26.14;0.90;176.15;0.43;0.00
0.00;11051.00;DEFAULT_EDGEDATA;78;32.54;0;9435;407;0;0;8.13;9357;4.07;1.88;15963.83;26.24;0.90;1409.70;1.69;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.19;24;2214;408;0;0;2.40;2238;1.20;1.42;2782.73;28.18;0.97;66.61;1.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;30.27;303;8904;409;0;0;7.57;9207;3.78;2.28;19297.44;27.52;0.95;790.83;2.10;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;5.66;0;1728;41;0;0;1.89;1707;0.94;1.49;2264.68;27.63;0.95;95.59;1.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;30.66;270;8628;410;0;0;6.13;8898;3.07;2.54;20887.55;26.26;0.90;1817.72;2.35;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;12.06;48;3570;411;0;0;6.03;3618;3.02;0.89;2537.70;27.15;0.93;145.77;0.70;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.95;9;291;412;0;0;0.95;300;0.47;0.31;39.64;28.61;0.98;0.26;0.13;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.87;45;2076;413;0;0;3.44;2121;1.72;5.71;11733.41;27.93;0.96;330.94;5.53;0.00
0.00;11051.00;DEFAULT_EDGEDATA;108;31.44;0;9543;414;0;0;7.86;9435;3.93;2.06;17936.80;27.46;0.95;825.53;1.88;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;10.13;0;3126;415;0;0;10.13;3078;5.06;0.39;670.55;27.92;0.96;19.96;0.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.57;0;816;416;0;0;1.29;816;0.64;1.37;979.38;28.71;0.99;5.56;1.20;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.65;0;1149;417;0;0;1.82;1149;0.91;0.43;291.60;28.49;0.98;1.62;0.25;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;29.88;0;8424;418;0;0;7.47;8376;3.74;2.57;19995.37;25.51;0.88;2242.47;2.37;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.07;12;642;419;0;0;1.04;654;0.52;0.67;324.24;28.54;0.98;1.75;0.50;0.00
0.00;11051.00;DEFAULT_EDGEDATA;84;41.95;279;11700;42;0;0;10.49;11895;5.24;1.18;11797.53;25.84;0.89;1210.80;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;57;26.86;45;7374;420;0;0;13.43;7362;6.71;1.85;12235.17;24.99;0.86;1618.78;1.65;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;16.42;0;4731;422;0;0;5.47;4722;2.74;0.74;2578.62;26.07;0.90;236.92;0.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;1.09;0;342;423;0;0;0.55;282;0.27;1.32;391.79;28.38;0.98;4.05;1.15;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.18;57;948;424;0;0;1.59;1005;0.79;2.16;1995.14;28.62;0.98;14.01;1.99;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.81;126;1683;426;0;0;2.91;1809;1.45;0.72;980.83;28.16;0.97;18.53;0.54;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1566;60.41;111;16476;427;0;0;10.07;15021;5.03;7.86;127045.99;24.84;0.85;17161.46;7.66;0.00
0.00;11051.00;DEFAULT_EDGEDATA;216;55.01;324;16443;428;0;0;9.17;16551;4.58;1.62;24127.79;27.58;0.95;1010.95;1.44;0.00
0.00;11051.00;DEFAULT_EDGEDATA;15;2.83;0;885;429;0;0;2.83;870;1.41;1.79;1429.43;28.31;0.97;26.66;1.62;0.00
0.00;11051.00;DEFAULT_EDGEDATA;15;0.23;0;75;43;0;0;0.23;60;0.12;0.69;39.05;28.98;1.00;0.08;0.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;42;16.71;0;4878;430;0;0;5.57;4836;2.78;3.68;17032.31;26.42;0.91;1418.25;3.49;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;2.11;0;666;431;0;0;2.11;654;1.05;0.68;335.80;28.60;0.98;1.63;0.50;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.58;381;2610;432;0;0;3.19;2991;1.60;1.45;3820.09;28.24;0.97;76.48;1.28;0.00
0.00;11051.00;DEFAULT_EDGEDATA;519;1.63;0;519;433;0;0;1.63;0;0.82;0.69;270.37;28.76;0.99;0.07;0.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1749;5.50;0;1749;434;0;0;2.75;0;1.37;0.68;884.39;28.79;0.99;0.22;0.51;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;11.90;51;3519;435;0;0;5.95;3570;2.98;1.58;4986.16;27.14;0.93;287.11;1.40;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;32.83;0;9252;436;0;0;6.57;9252;3.28;1.17;9056.35;25.50;0.88;1028.43;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.87;270;2073;437;0;0;2.62;2343;1.31;0.67;1144.97;26.95;0.93;72.69;0.49;0.00
0.00;11051.00;DEFAULT_EDGEDATA;561;20.71;42;5916;438;0;0;6.90;5397;3.45;1.03;5000.29;26.03;0.90;471.79;0.84;0.00
0.00;11051.00;DEFAULT_EDGEDATA;87;42.57;279;11895;439;0;0;10.64;12087;5.32;1.45;15349.18;25.88;0.89;1554.68;1.26;0.00
0.00;11051.00;DEFAULT_EDGEDATA;357;26.01;0;7434;44;0;0;8.67;7077;4.33;1.16;7184.74;25.87;0.89;724.45;0.97;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.22;12;372;440;0;0;0.61;384;0.31;3.13;1135.90;28.39;0.98;7.31;2.96;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;2.76;0;858;442;0;0;1.38;837;0.69;1.38;1028.80;28.13;0.97;23.89;1.20;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;2.34;0;735;443;0;0;1.17;714;0.58;1.52;985.49;28.45;0.98;15.87;1.34;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;30.46;93;9207;444;0;0;7.61;9300;3.81;1.73;14440.26;27.63;0.95;539.72;1.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.37;0;435;445;0;0;1.37;435;0.68;1.93;765.52;28.75;0.99;5.79;1.76;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.98;0;2487;446;0;0;3.99;2487;2.00;2.41;5561.77;28.19;0.97;105.90;2.24;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.68;0;1158;447;0;0;1.84;1158;0.92;2.69;2912.16;28.45;0.98;36.54;2.51;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;2.78;0;870;448;0;0;2.78;858;1.39;1.49;1141.30;28.31;0.97;21.19;1.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.80;21;864;449;0;0;1.40;885;0.70;1.36;1045.15;28.58;0.98;6.90;1.18;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.84;0;3036;45;0;0;4.92;3036;2.46;1.66;4508.23;27.93;0.96;137.90;1.48;0.00
0.00;11051.00;DEFAULT_EDGEDATA;96;46.28;0;12852;450;0;0;9.26;12756;4.63;2.26;26551.52;25.13;0.86;3361.99;2.07;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.75;0;3036;451;0;0;4.87;3036;2.44;1.23;3201.08;28.19;0.97;69.14;1.05;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.64;42;795;452;0;0;1.32;837;0.66;0.57;333.12;28.64;0.99;1.83;0.40;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.70;24;195;453;0;0;0.35;219;0.17;0.97;174.88;28.45;0.98;0.89;0.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;975;4.98;0;1542;454;0;0;2.49;567;1.24;2.73;3929.79;28.04;0.96;87.51;2.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;8.03;60;2445;455;0;0;4.02;2505;2.01;0.47;722.36;28.23;0.97;13.62;0.29;0.00
0.00;11051.00;DEFAULT_EDGEDATA;63;17.27;0;5067;456;0;0;5.76;5004;2.88;3.89;18748.77;26.54;0.91;1459.80;3.70;0.00
0.00;11051.00;DEFAULT_EDGEDATA;456;10.96;42;3339;457;0;0;2.74;2925;1.37;0.49;1057.41;27.91;0.96;29.84;0.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;111;11.07;24;3300;458;0;0;5.54;3213;2.77;1.12;3101.01;27.16;0.93;182.66;0.93;0.00
0.00;11051.00;DEFAULT_EDGEDATA;144;1.98;0;621;459;0;0;1.98;477;0.99;0.49;197.43;28.40;0.98;1.99;0.32;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.03;84;1161;46;0;0;2.02;1245;1.01;6.74;8165.11;27.92;0.96;229.68;6.56;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;42.46;39;11856;460;0;0;8.49;11847;4.25;4.48;50945.31;25.35;0.87;6024.60;4.28;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.18;0;1701;461;0;0;6.18;1701;3.09;1.91;2914.80;24.91;0.86;388.27;1.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.04;12;0;462;0;0;0.04;12;0.02;1.55;16.53;28.25;0.97;0.00;1.38;0.00
0.00;11051.00;DEFAULT_EDGEDATA;51;20.39;0;5979;463;0;0;6.80;5928;3.40;5.26;30313.62;26.53;0.91;2383.43;5.07;0.00
0.00;11051.00;DEFAULT_EDGEDATA;39;12.72;9;3750;464;0;0;6.36;3720;3.18;4.44;15977.82;26.74;0.92;1151.70;4.25;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.13;12;660;465;0;0;1.07;672;0.53;1.85;1126.43;28.49;0.98;9.19;1.68;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.69;27;2274;466;0;0;3.85;2301;1.92;6.69;14973.03;27.07;0.93;832.25;6.51;0.00
0.00;11051.00;DEFAULT_EDGEDATA;96;9.92;39;2775;467;0;0;4.96;2718;2.48;0.98;2198.63;25.67;0.88;242.31;0.78;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;26.77;69;7617;469;0;0;8.92;7626;4.46;0.87;5186.80;25.98;0.89;505.47;0.67;0.00
0.00;11051.00;DEFAULT_EDGEDATA;486;47.84;0;13149;47;0;0;9.57;12663;4.78;1.75;20368.20;24.87;0.86;2733.42;1.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;72;9.71;0;3015;470;0;0;4.86;2943;2.43;0.64;1406.38;28.08;0.97;33.21;0.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;99;13.59;39;2823;471;0;0;3.40;2763;1.70;1.86;4563.44;19.05;0.95;207.20;1.59;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;2.89;33;591;472;0;0;0.72;597;0.36;6.00;3587.02;19.54;0.97;79.03;5.75;0.00
0.00;11051.00;DEFAULT_EDGEDATA;585;51.68;0;14274;473;0;0;10.34;13689;5.17;2.92;38849.66;24.99;0.86;5068.58;2.72;0.00
0.00;11051.00;DEFAULT_EDGEDATA;435;41.28;33;12252;474;0;0;10.32;11850;5.16;5.58;66253.56;26.93;0.93;4259.31;5.39;0.00
0.00;11051.00;DEFAULT_EDGEDATA;42;14.34;27;4461;475;0;0;3.59;4446;1.79;2.37;9847.09;28.32;0.97;134.38;2.19;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;21.30;0;6063;476;0;0;10.65;6063;5.32;5.75;33673.25;25.76;0.89;3572.32;5.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.12;0;360;477;0;0;1.12;360;0.56;2.91;986.13;28.99;1.00;4.16;2.74;0.00
0.00;11051.00;DEFAULT_EDGEDATA;360;45.87;246;12645;478;0;0;11.47;12531;5.73;15.91;202525.41;25.43;0.88;23513.57;15.71;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.92;0;291;479;0;0;0.92;291;0.46;0.34;49.39;28.58;0.98;0.33;0.17;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.17;48;636;48;0;0;1.09;684;0.54;1.64;999.21;28.50;0.98;6.98;1.46;0.00
0.00;11051.00;DEFAULT_EDGEDATA;783;55.59;186;15543;480;0;0;9.27;14946;4.63;2.98;43809.23;25.60;0.88;4780.81;2.79;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.67;270;888;482;0;0;1.22;1158;0.61;3.12;3415.62;28.56;0.98;20.39;2.95;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.01;39;909;483;0;0;1.50;948;0.75;0.61;415.84;28.52;0.98;4.48;0.44;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;13.01;30;3747;484;0;0;6.51;3759;3.25;1.82;6155.07;26.27;0.90;544.74;1.63;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;15.03;180;4377;485;0;0;7.51;4557;3.76;0.78;2745.55;27.44;0.94;127.70;0.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.24;1347;0;487;0;0;2.12;1347;1.06;0.53;479.62;28.73;0.99;0.17;0.36;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;2.11;12;654;488;0;0;1.06;639;0.53;2.31;1420.65;28.55;0.98;8.70;2.13;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.90;81;810;489;0;0;2.90;891;1.45;0.39;187.16;27.85;0.96;5.52;0.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;30;2.22;0;654;49;0;0;2.22;624;1.11;1.07;577.12;26.65;0.92;41.95;0.88;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.32;159;885;490;0;0;1.66;1044;0.83;2.38;2296.20;28.44;0.98;22.86;2.20;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;41.05;282;12354;491;0;0;10.26;12636;5.13;1.16;12330.97;27.85;0.96;397.63;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;39;2.11;0;660;492;0;0;2.11;621;1.05;0.40;147.56;28.31;0.97;2.09;0.22;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.42;96;2208;493;0;0;3.71;2304;1.86;0.64;1071.83;28.10;0.97;21.83;0.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.92;12;279;495;0;0;0.92;291;0.46;0.35;49.59;28.58;0.98;0.33;0.17;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;9.74;0;2928;497;0;0;4.87;2928;2.43;1.62;4208.54;27.20;0.94;244.19;1.44;0.00
0.00;11051.00;DEFAULT_EDGEDATA;21;41.62;0;11964;498;0;0;10.40;11943;5.20;1.22;12260.77;26.01;0.90;1184.35;1.02;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;31.92;669;8727;499;0;0;7.98;9396;3.99;1.67;13946.14;26.63;0.92;1015.79;1.48;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;41.05;525;11274;5;0;0;10.26;11799;5.13;2.26;24426.16;26.01;0.90;2328.63;2.07;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;14.12;39;2727;50;0;0;7.06;2766;3.53;1.64;3744.44;17.72;0.61;1442.06;1.35;0.00
0.00;11051.00;DEFAULT_EDGEDATA;1017;45.61;0;12663;500;0;0;9.12;11646;4.56;3.33;39669.61;25.13;0.86;4984.07;3.13;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.45;48;1326;501;0;0;2.23;1374;1.11;1.04;1182.38;27.92;0.96;29.65;0.86;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;17.97;540;4419;502;0;0;8.98;4959;4.49;0.64;2164.38;24.97;0.86;286.08;0.44;0.00
0.00;11051.00;DEFAULT_EDGEDATA;96;45.12;93;12060;503;0;0;11.28;12057;5.64;7.19;84946.18;24.37;0.84;13050.86;6.99;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.48;324;0;504;0;0;0.37;324;0.18;2.84;839.57;19.83;0.99;4.84;2.59;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.55;0;810;505;0;0;2.55;810;1.28;0.49;254.89;28.70;0.99;0.19;0.31;0.00
0.00;11051.00;DEFAULT_EDGEDATA;963;3.07;0;963;506;0;0;0.77;0;0.38;1.07;860.67;28.42;0.98;7.66;0.89;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.30;36;369;507;0;0;0.65;405;0.32;0.43;102.95;28.28;0.97;1.27;0.25;0.00
0.00;11051.00;DEFAULT_EDGEDATA;60;1.22;0;387;508;0;0;1.22;327;0.61;1.15;378.12;28.63;0.99;2.43;0.98;0.00
0.00;11051.00;DEFAULT_EDGEDATA;207;9.86;0;3105;509;0;0;3.29;2898;1.64;1.54;4225.83;28.49;0.98;56.19;1.36;0.00
0.00;11051.00;DEFAULT_EDGEDATA;45;41.52;0;11688;51;0;0;10.38;11643;5.19;1.88;19652.44;25.47;0.88;2269.38;1.68;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.10;48;1230;510;0;0;2.05;1278;1.03;1.35;1496.59;28.19;0.97;23.93;1.17;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;10.64;51;3207;511;0;0;5.32;3258;2.66;0.72;1766.55;27.72;0.95;64.31;0.54;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.27;144;1812;513;0;0;3.14;1956;1.57;0.52;671.74;28.22;0.97;12.71;0.34;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;2.15;0;678;514;0;0;2.15;666;1.07;0.64;315.43;28.54;0.98;3.35;0.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;14.91;0;4419;515;0;0;7.45;4419;3.73;0.66;2072.51;26.82;0.92;139.93;0.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;23.73;66;6660;516;0;0;7.91;6726;3.96;3.59;22811.45;25.64;0.88;2479.76;3.39;0.00
0.00;11051.00;DEFAULT_EDGEDATA;75;2.02;0;630;517;0;0;2.02;555;1.01;2.25;1306.03;28.29;0.97;21.42;2.07;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;14.38;0;4446;518;0;0;3.60;4428;1.80;2.75;11441.46;27.97;0.96;293.64;2.57;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;0.33;0;105;52;0;0;0.33;93;0.17;1.58;147.98;28.73;0.99;0.75;1.41;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.20;96;1467;520;0;0;2.60;1563;1.30;1.14;1496.43;27.22;0.94;73.96;0.96;0.00
0.00;11051.00;DEFAULT_EDGEDATA;45;17.58;240;4971;521;0;0;5.86;5166;2.93;1.74;8101.34;26.82;0.92;562.05;1.55;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;5.22;0;1620;522;0;0;5.22;1620;2.61;0.55;605.84;28.10;0.97;13.18;0.37;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.25;0;81;523;0;0;0.25;81;0.13;0.57;32.02;28.92;1.00;0.07;0.40;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.04;0;12;524;0;0;0.04;12;0.02;0.70;6.23;28.26;0.97;0.00;0.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;288;28.12;0;7995;525;0;0;9.37;7707;4.69;1.19;7925.59;25.72;0.89;836.71;0.99;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;11.42;0;3408;526;0;0;5.71;3390;2.86;3.52;11349.00;27.00;0.93;708.45;3.33;0.00
0.00;11051.00;DEFAULT_EDGEDATA;27;4.43;0;1362;527;0;0;4.43;1335;2.22;1.15;1317.46;27.82;0.96;39.72;0.97;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.05;33;924;528;0;0;1.53;957;0.76;1.63;1389.92;28.39;0.98;13.98;1.45;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;4.64;15;1416;529;0;0;2.32;1431;1.16;1.78;2291.58;27.93;0.96;60.10;1.60;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.29;0;93;53;0;0;0.29;93;0.14;0.97;74.83;29.35;1.01;0.01;0.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;12.84;30;3717;530;0;0;6.42;3747;3.21;1.49;4854.94;26.40;0.91;407.36;1.30;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;1.22;0;387;531;0;0;0.61;378;0.31;0.64;182.05;28.70;0.99;0.09;0.47;0.00
0.00;11051.00;DEFAULT_EDGEDATA;48;25.39;30;7200;532;0;0;8.46;7182;4.23;1.15;6887.79;25.77;0.89;715.37;0.95;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;6.42;120;1878;533;0;0;3.21;1998;1.61;0.80;1249.66;28.16;0.97;23.80;0.63;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;0.50;0;159;534;0;0;0.50;159;0.25;0.70;82.97;28.55;0.98;0.64;0.52;0.00
0.00;11051.00;DEFAULT_EDGEDATA;12;0.27;0;87;535;0;0;0.27;75;0.14;0.75;49.96;28.82;0.99;0.23;0.57;0.00
0.00;11051.00;DEFAULT_EDGEDATA;9;6.45;45;1935;536;0;0;6.45;1971;3.23;4.20;7953.53;27.77;0.96;279.64;4.02;0.00
0.00;11051.00;DEFAULT_EDGEDATA;18;9.28;0;2877;537;0;0;4.64;2859;2.32;3.98;10942.38;28.06;0.97;275.33;3.80;0.00
0.00;11051.00;DEFAULT_EDGEDATA;426;21.68;33;6258;538;0;0;7.23;5865;3.61;1.03;5307.21;26.26;0.90;461.96;0.84;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.03;0;936;539;0;0;1.51;936;0.76;5.12;4625.21;28.00;0.96;130.36;4.94;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;7.69;63;2298;54;0;0;3.85;2361;1.92;0.46;669.68;27.78;0.96;23.23;0.28;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;1.25;0;390;541;0;0;0.62;390;0.31;3.21;1182.48;28.25;0.97;12.40;3.03;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;56.85;195;15021;542;0;0;9.47;15216;4.74;18.50;278321.52;24.22;0.83;43534.82;18.29;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.47;105;666;543;0;0;1.24;771;0.62;0.39;167.27;28.21;0.97;2.83;0.22;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;2.58;810;0;544;0;0;1.29;810;0.64;1.38;978.36;28.42;0.98;14.31;1.21;0.00
0.00;11051.00;DEFAULT_EDGEDATA;0;3.95;1236;0;545;0;0;1.97;1236;0.99;2.18;2481.92;28.34;0.98;42.95;2.01;0.00
